fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
d3089f39-a858-4273-8d5e-3b5b67661d71,1685647585540,133286383324633999,1,640.25,353.5,DefaultBoxAndWhiskerCategoryDatasetTest.java,69,42,,,,3.56746,3.7095,170
ef82217e-171a-4a81-b3ff-b2e1b2e6bdba,1685647585540,133286383309581675,2,557.783,170.304,DefaultBoxAndWhiskerCategoryDatasetTest.java,47,31,,,,3.36487,3.47014,200
4b3c826a-7af2-43e6-acb9-b6f89bdbcb1d,1685647585540,133286383305829072,3,597.61,373.78,DefaultBoxAndWhiskerCategoryDatasetTest.java,70,37,,,,3.26109,3.39587,341
ad02fafe-0a07-4657-8d9f-ad59da50e767,1685647585540,133286383303751824,4,664.19,705.619,DefaultBoxAndWhiskerCategoryDatasetTest.java,93,46,,,,3.42988,3.5588,175
bf0dcfad-e306-49dc-a5fd-6791a7768bf8,1685647585540,133286383300999614,5,526.29,764.032,DefaultBoxAndWhiskerCategoryDatasetTest.java,96,26,,,,3.54358,3.75305,250
ee392deb-f87a-42fc-bb95-32bb5dad316a,1685647585540,133286383295582207,6,638.174,107.913,DefaultBoxAndWhiskerCategoryDatasetTest.java,2,42,,,,3.74048,3.96325,207
6f572197-b2e2-4273-8090-18afaa2c076e,1685647585540,133286383282835120,7,485.636,287.727,DefaultBoxAndWhiskerCategoryDatasetTest.java,65,20,,,,3.3437,3.474,134
954e4075-6f55-41e7-a100-a1d7a04b202a,1685647585540,133286383281388669,8,664.333,252.667,DefaultBoxAndWhiskerCategoryDatasetTest.java,62,46,,,,3.28968,3.43974,110
2af5fbe4-8756-4f39-807b-c90d2545cae8,1685647585540,133286383252334749,9,461.571,790,DefaultBoxAndWhiskerCategoryDatasetTest.java,98,17,,,,3.6251,3.85669,175
389e02b6-960f-482a-bd8e-11012660f130,1685647585540,133286383242547107,10,392.613,118.742,DefaultBoxAndWhiskerCategoryDatasetTest.java,2,7,,,,3.58439,3.86304,512
dea66242-7864-4aac-a94a-56294e2a60b9,1685647585540,133286383240243468,11,353.211,354.474,DefaultBoxAndWhiskerCategoryDatasetTest.java,69,1,,,,3.63503,3.91994,200
6b7492ae-cf4e-4194-a26a-fa7108985abb,1685647585540,133286383238526144,12,551.5,421.333,DefaultBoxAndWhiskerCategoryDatasetTest.java,73,30,,,,3.62626,3.95931,139
28cb0b15-56f2-498f-97ff-99138689f80e,1685647585540,133286383234218402,13,602.097,403.935,DefaultBoxAndWhiskerCategoryDatasetTest.java,73,37,,,,3.72372,4.01511,262
3a678f67-d715-4739-924f-44a0603f9acd,1685647585540,133286383227753504,14,398.125,244,DefaultBoxAndWhiskerCategoryDatasetTest.java,62,8,,,,3.64789,3.94682,175
7c584347-a66e-444b-86ea-77f6b8d9df20,1685647585540,133286383224838830,15,612.194,388.161,DefaultBoxAndWhiskerCategoryDatasetTest.java,71,39,,,,3.60268,3.93635,258
91a5eee1-109d-4c40-bcb7-c74bd29e24ee,1685647585540,133286383220908585,16,630.292,419.667,DefaultBoxAndWhiskerCategoryDatasetTest.java,73,41,,,,3.67207,3.98341,192
a2379ea5-1aa6-482e-9599-aeda3d39fbdc,1685647585540,133286383217828981,17,649.048,376.238,DefaultBoxAndWhiskerCategoryDatasetTest.java,71,44,,,,3.69942,3.94188,167
bcd2400f-651a-48b9-9164-9aca625530fd,1685647585540,133286383213825129,18,417.2,221.733,DefaultBoxAndWhiskerCategoryDatasetTest.java,60,11,,,,3.63134,3.85745,368
