fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
40f0aa39-556a-4ce5-8441-ebdd441f5b05,1685984351340,133294169255870328,1,474.288,643.884,Bug-2.txt,56,14,,,,3.07608,2.88872,1266
b3770abd-fb4b-404a-9d23-983900bc55d8,1685984351340,133294169248537098,2,530.061,650.171,Bug-2.txt,57,33,,,,3.18497,2.99688,715
017b2823-64d5-4350-b915-7abc888c5a0b,1685984351340,133294169241119093,3,529.703,636.946,Bug-2.txt,56,28,,,,3.39048,3.09075,417
2ca498cb-a377-4e81-8503-19cc9c79986f,1685984351340,133294169238785681,4,485.5,605,Bug-2.txt,54,23,,,,3.53668,3.24038,192
d21820bb-bdd7-4e5d-b33c-ef46300398ad,1685984351340,133294169228620557,5,439.824,176.941,TimeSeriesTest.java,513,13,,,,3.31484,3.11373,191
e7586a05-95b8-4747-b9d3-727470116e98,1685984351340,133294169218781044,6,554.477,454.147,TimeSeriesTest.java,532,30,,,,3.39861,3.1139,933
46cfccca-6923-4425-959b-55091984f9d9,1685984351340,133294169182702612,7,598.286,794.095,TimeSeriesTest.java,554,36,,,,3.70288,3.37004,184
ac20b988-466b-4a88-9838-27bb3006f865,1685984351340,133294169178368898,8,696.316,778.474,TimeSeriesTest.java,553,49,,,,3.51888,3.21098,149
c07f26b9-2316-4a32-a6bb-28e905132fa2,1685984351340,133294169164035152,9,592.889,706.333,TimeSeriesTest.java,548,35,,,,3.01308,2.8379,97
ddd397ca-4b99-4161-9379-6113a0b20630,1685984351340,133294169158934119,10,707.913,403.783,TimeSeriesTest.java,528,52,,,,3.37442,2.93271,368
8f87a592-57ec-43f2-8e24-fd4a6874ab5b,1685984351340,133294169152536551,11,398.97,395.284,TimeSeriesTest.java,528,6,,,,3.41062,3.17842,608
908ff2e4-3398-4a0f-bf92-1bd284b50e05,1685984351340,133294169150870682,12,397.632,280.263,TimeSeriesTest.java,520,7,,,,3.41422,3.18344,150
2ada7e9f-0e5a-41e3-8ad4-c213485fe3c8,1685984351340,133294169141952961,13,373.578,108.689,TimeSeriesTest.java,508,3,,,,3.44139,3.19053,873
fbaf0168-6dbb-4518-ad13-f7e9390ebb83,1685984351340,133294169131350731,14,466.667,239.667,TimeSeries.java,1135,17,,,,3.58456,3.27369,144
