fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
39989ba3-359d-4b62-a6e7-59ff20d88810,1684513660630,133286497090232886,1,563.623,729.812,DefaultBoxAndWhiskerCategoryDatasetTest.java,94,28,,,,2.611,2.56895,685
ae155204-7066-4dbc-ad0d-46c9e61c21b8,1684513660630,133286497086077954,2,364.333,654,DefaultBoxAndWhiskerCategoryDatasetTest.java,88,1,,,,2.84219,2.87111,167
bca8cc65-1452-426a-a0a1-12561695fef9,1684513660630,133286497075498554,3,647.318,171.909,DefaultBoxAndWhiskerCategoryDatasetTest.java,47,44,,,,2.78906,2.8416,226
1ca713ef-d44d-4925-afeb-d863a58a18e8,1684513660630,133286497060416000,4,404.1,778.75,DefaultBoxAndWhiskerCategoryDatasetTest.java,97,9,,,,2.8098,2.79257,183
ae01c1f6-ae20-43ac-8da5-92d066f7ecf9,1684513660630,133286497058832475,5,558.25,126,DefaultBoxAndWhiskerCategoryDatasetTest.java,2,30,,,,2.8283,2.79993,93
69396293-7f8c-4ba3-a07a-2d0359c1a116,1684513660630,133286497051481436,6,676.639,388.389,DefaultBoxAndWhiskerCategoryDatasetTest.java,72,48,,,,2.91865,2.81365,302
134a2497-2511-46fa-9f9a-9b062e9c27f1,1684513660630,133286497048414793,7,556.667,214.333,DefaultBoxAndWhiskerCategoryDatasetTest.java,60,31,,,,2.89112,2.83045,283
2a7413d4-0c24-489a-afad-6546b8b1571d,1684513660630,133286497045751624,8,676.083,290.5,DefaultBoxAndWhiskerCategoryDatasetTest.java,65,48,,,,2.87081,2.82363,176
3776b9c7-84c0-4ab6-ad0d-d6587baaa195,1684513660630,133286497037583761,9,777.25,108.25,DefaultBoxAndWhiskerCategoryDatasetTest.java,2,62,,,,3.10088,3.00011,133
bea6f825-58f3-425a-99be-4b6710a39e3e,1684513660630,133286497028582932,10,636.214,217.857,DefaultBoxAndWhiskerCategoryDatasetTest.java,60,42,,,,3.00915,2.92246,200
b40b0cdd-ff8e-4225-8c3c-5cbcf42bd912,1684513660630,133286496985000191,11,595.417,252.833,DefaultBoxAndWhiskerCategoryDatasetTest.java,62,36,,,,2.85515,2.75733,858
bba79540-c6c2-4cea-925a-f3ccf1d5608b,1684513660630,133286496981661766,12,367.16,282.32,DefaultBoxAndWhiskerCategoryDatasetTest.java,65,4,,,,2.94982,2.85984,284
2ec9580c-4ab4-4924-8ceb-989c8fa2220b,1684513660630,133286496978916038,13,354.238,212.429,DefaultBoxAndWhiskerCategoryDatasetTest.java,60,2,,,,2.99459,2.93921,259
2310bc92-070a-4838-a53c-66c5ab9f7ab0,1684513660630,133286496882747055,14,645.417,193.833,Bug-18.txt,32,42,,,,2.52914,2.44929,157
90dcf074-2670-47c8-abcc-be9aea03bd2c,1684513660630,133286496878148312,15,706.667,196,Bug-18.txt,47,54,,,,2.46182,2.39656,443
47f124ce-e9c3-4710-a60b-f128156b10f7,1684513660630,133286496872146415,16,569.892,159.892,Bug-18.txt,77,34,,,,2.58759,2.5679,375
ca5aff71-d9dc-4b5d-84f3-457cbcf53a06,1684513660630,133286496868826122,17,700.042,340.458,Bug-18.txt,89,53,,,,2.83193,2.84826,284
4ebccfae-7369-4d1c-8ba1-ab424f0d4794,1684513660630,133286496866992483,18,751.333,364,Bug-18.txt,91,60,,,,2.87989,2.89934,107
58ff7052-c19f-477f-8f5a-ea6bf24c6344,1684513660630,133286496841243875,19,632.917,141.667,DefaultBoxAndWhiskerCategoryDataset.java,204,42,,,,2.79759,2.7651,250
1ed34299-296d-460e-a467-a5d5f21f78ed,1684513660630,133286496832409021,20,606.154,314.385,DefaultBoxAndWhiskerCategoryDataset.java,216,13,,,,2.58223,2.58031,208
800dc136-209f-45ee-b737-29c19d771ac2,1684513660630,133286496827670563,21,540.938,443.271,DefaultBoxAndWhiskerCategoryDataset.java,224,16,,,,2.60517,2.62004,441
161040ba-2053-4d29-8d48-9df6c9d5abab,1684513660630,133286496796494909,22,364.508,516.262,DefaultBoxAndWhiskerCategoryDataset.java,229,3,,,,2.54509,2.50676,2984
cd2d51a7-1a64-4ad6-ae57-67d03183cf67,1684513660630,133286496773327523,23,389.255,506.454,DefaultBoxAndWhiskerCategoryDataset.java,228,5,,,,2.7356,2.6937,2083
4d2d6a65-c1f7-4850-9244-7322bbbd7eb2,1684513660630,133286496768999218,24,352.72,513.4,DefaultBoxAndWhiskerCategoryDataset.java,229,2,,,,2.76964,2.53701,391
212f3604-bc84-40a1-a476-d72027510b48,1684513660630,133286496757249037,25,398.785,504.785,DefaultBoxAndWhiskerCategoryDataset.java,229,6,,,,2.78231,2.76462,1142
114d115d-1b47-4709-b2ea-77a296040a70,1684513660630,133286496727476914,26,362.392,491.659,DefaultBoxAndWhiskerCategoryDataset.java,227,2,,,,2.76142,2.75435,2877
a6a996e6-8a46-44ef-9399-b76971b259ac,1684513660630,133286496722082943,27,447.864,476.373,DefaultBoxAndWhiskerCategoryDataset.java,226,7,,,,2.65318,2.67392,517
d87c6c58-8a8b-4c39-ba1f-ff541f5c6418,1684513660630,133286496711214012,28,357.64,468.45,DefaultBoxAndWhiskerCategoryDataset.java,226,2,,,,2.66736,2.70514,1061
c0fba6c9-4faf-455c-950f-f4a123151969,1684513660630,133286496702333949,29,355.526,480.342,DefaultBoxAndWhiskerCategoryDataset.java,226,1,,,,2.66931,2.62027,659
c6d8374b-ba34-457b-93f8-3e2cfb680526,1684513660630,133286496697668866,30,454.415,477.943,DefaultBoxAndWhiskerCategoryDataset.java,226,8,,,,2.58573,2.56453,450
b01df1c3-e372-40af-98a3-fb6cc547c289,1684513660630,133286496689028988,31,496.302,470.51,DefaultBoxAndWhiskerCategoryDataset.java,226,9,,,,2.61011,2.60854,847
1c13d95d-7bcf-4cfa-8a6c-72423659e805,1684513660630,133286496677166389,32,369.116,466.643,DefaultBoxAndWhiskerCategoryDataset.java,225,5,,,,2.59725,2.5895,1157
76724c55-087a-4868-a54d-20ceae1af793,1684513660630,133286496673998476,33,358.647,465.059,DefaultBoxAndWhiskerCategoryDataset.java,225,3,,,,2.6391,2.61159,142
37877237-8ef2-4e50-a491-fa030377f535,1684513660630,133286496669916081,34,425.578,475.467,DefaultBoxAndWhiskerCategoryDataset.java,226,7,,,,2.65542,2.66647,384
e6cc7d95-32df-4b06-901b-b2cd0a20e7ef,1684513660630,133286496663166153,35,535.947,469,DefaultBoxAndWhiskerCategoryDataset.java,226,12,,,,2.82774,2.81227,659
b088b2c0-f8df-42e9-bf7c-0020a47b3387,1684513660630,133286496647082363,36,363.861,453.133,DefaultBoxAndWhiskerCategoryDataset.java,225,2,,,,2.7835,2.72302,1475
73819ea0-0c7a-424a-b147-5cede9b9eee9,1684513660630,133286496635248895,37,551.887,447.218,DefaultBoxAndWhiskerCategoryDataset.java,225,11,,,,2.83086,2.83452,1158
7ee18e6d-24bb-4f99-8d33-e0a49718e0fe,1684513660630,133286496628257716,38,365.411,440.804,DefaultBoxAndWhiskerCategoryDataset.java,224,2,,,,2.75652,2.73575,515
