fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
5d92b571-d504-4cc4-af5b-8d8f3a01cde9,1685981638017,133288978758355629,1,648.769,110.923,AbstractCategoryItemRendererTest.java,2,45,,,,3.13008,3.13541,360
36cd154a-8d3c-4ae5-a528-f89233867a0a,1685981638017,133288978750622946,2,468.714,161.571,AbstractCategoryItemRendererTest.java,47,19,,,,2.84473,2.92661,148
da5f0ba0-ec72-438d-b58d-6401dd88c6ff,1685981638017,133288978716040712,3,408.182,326.295,AbstractCategoryItemRendererTest.java,78,10,,,,2.80706,2.87522,449
83ddec78-4acd-4ddf-9fa0-f68a5ac644b5,1685981638017,133288978713869424,4,627.6,294.5,AbstractCategoryItemRendererTest.java,75,40,,,,2.86499,2.96931,167
1d7f3c85-0943-4634-819b-1e9c7b425288,1685981638017,133288978709785814,5,403.2,268.5,AbstractCategoryItemRendererTest.java,72,9,,,,3.02828,3.12956,367
326538df-4387-41c5-bb22-68f0aa522f87,1685981638017,133288978705873848,6,369.31,219.655,AbstractCategoryItemRendererTest.java,70,4,,,,3.09955,3.141,291
d34ac54b-2275-4da8-bb33-49dc837e3e07,1685981638017,133288978668620545,7,484.889,624.248,AbstractCategoryItemRenderer.java,1588,20,,,,2.60154,2.68214,1001
e41580e5-a7f8-4bbb-a499-d065ca478659,1685981638017,133288978666536232,8,573.167,683.667,AbstractCategoryItemRenderer.java,1591,32,,,,2.80848,2.86446,159
acac5839-70ab-44dc-834d-33645c1a4924,1685981638017,133288978619209266,9,364.06,467.299,Bug-10.txt,50,6,,,,2.86492,2.92122,1114
a28198a0-9abd-40ca-a2f3-ca451453b750,1685981638017,133288978617040882,10,367.167,531.958,Bug-10.txt,55,6,,,,2.77816,2.83629,192
b4e5679e-e257-4619-8b6d-90a0043ff3f9,1685981638017,133288978613355460,11,348.905,459.357,Bug-10.txt,50,3,,,,2.86565,2.90272,343
fadd8b4c-2de3-4595-87d8-a92a4751e7f3,1685981638017,133288978610623533,12,578.75,444.542,Bug-10.txt,49,36,,,,2.87611,2.89078,201
3308da61-b11f-424a-a6c2-094411ab530a,1685981638017,133288978606041020,13,551.114,374.114,Bug-10.txt,45,32,,,,2.85911,2.86888,433
cde24455-9071-4ff0-84ca-b657045ca2be,1685981638017,133288978601607151,14,549.692,359.538,Bug-10.txt,44,32,,,,2.82613,2.86013,285
09c48350-a8bf-4880-8846-c2c3c130fde9,1685981638017,133288978599369740,15,365.5,356,Bug-10.txt,44,6,,,,2.73002,2.77809,166
f3e5b6b3-82d9-4655-ac91-9b3f07ac0ff1,1685981638017,133288978597206835,16,414.667,366.444,Bug-10.txt,44,13,,,,2.67772,2.71902,165
74c262eb-eb8e-4cb0-a7aa-35b125f4ad84,1685981638017,133288978594542427,17,494.783,367.174,Bug-10.txt,44,24,,,,2.65122,2.68305,223
7277bcf6-b578-4f64-9e1c-5968d136244d,1685981638017,133288978591374584,18,851.235,377.294,Bug-10.txt,45,75,,,,2.73609,2.72893,275
dbf38417-fd76-4bbd-859a-400782267e6d,1685981638017,133288978588954796,19,795.529,377.941,Bug-10.txt,45,67,,,,2.96029,2.95199,173
8be8e9f2-8ef1-4692-aa15-4fc9a351e40a,1685981638017,133288978586793653,20,729.714,286.667,Bug-10.txt,39,58,,,,3.00524,2.96578,192
e025ec46-0dda-4444-8cfa-ec8a8a212218,1685981638017,133288978559120003,21,458.586,655.345,Bug-10.txt,63,19,,,,2.71461,2.79046,476
f6eda7ad-1ddb-481d-a8b3-7087d8ec6416,1685981638017,133288978556958941,22,428.625,443.563,Bug-10.txt,49,14,,,,2.85281,2.9306,167
4229506a-ce58-4d1c-b380-825e2328cdca,1685981638017,133288978525376877,23,477.894,610.683,AbstractCategoryItemRenderer.java,1586,25,,,,2.53962,2.61114,1908
33596bc6-d748-4dde-8f43-1e56e8b49a05,1685981638017,133288978505039423,24,479.182,612.682,AbstractCategoryItemRenderer.java,1586,24,,,,2.5162,2.61518,1425
be392f2d-1bda-4b7d-b8ee-0cba14f98d70,1685981638017,133288978498042001,25,479.951,618.086,AbstractCategoryItemRenderer.java,1587,15,,,,2.60501,2.69739,684
d4edbe9f-d2f4-4ea4-97ff-ac0f968ea7f4,1685981638017,133288978492367216,26,425.5,151.5,Bug-10.txt,30,14,,,,1.41167,2.73386,6426
e4ff4211-bfc0-4911-a8e9-2fbde87d9818,1685981638017,133288978468541268,27,446.407,645.161,Bug-10.txt,63,12,,,,2.56379,2.70123,1901
858d9c2d-edae-44d4-8162-d5ed61e19855,1685981638017,133288978457787582,28,468.742,624.097,Bug-10.txt,62,23,,,,2.66143,2.69863,892
