fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0146e8f0-a9a2-4e71-81c0-3ade1dcc825a,1683745778867,133262259739208355,1,712.714,572.429,Bug-13.txt,79,31,,,,0.0,2.94579,390
9871946f-6205-4e33-b503-2f6a450fa005,1683745778867,133262259733376860,2,647.412,446.441,Bug-13.txt,70,23,,,,0.0,3.06525,441
aefc6dbe-753d-47c6-982f-590493bee572,1683745778867,133262259718037431,3,548.909,425.818,Bug-13.txt,68,8,,,,0.0,2.98153,1516
8883ee0f-4be0-4759-90df-f3122b738be3,1683745778867,133262259711292523,4,682.333,440.389,Bug-13.txt,70,28,,,,0.0,3.14223,208
563b1733-ff34-45c9-a5c5-68b2615b1009,1683745778867,133262259705856528,5,599.629,410.257,Bug-13.txt,68,15,,,,0.0,3.24286,518
58da88cc-8f9c-44df-a8f9-8bcae1e3511f,1683745778867,133262259688294905,6,782.429,442.714,Bug-13.txt,70,42,,,,0.0,3.02838,149
ea07be03-eab8-4727-b0e3-0585fd43dc4e,1683745778867,133262259686120711,7,727.263,448.316,Bug-13.txt,70,33,,,,0.0,3.08278,172
84aef74e-c2ff-4660-919a-c26c585a615c,1683745778867,133262259682544657,8,644.067,441.867,Bug-13.txt,70,22,,,,0.0,3.11981,334
a5bd633f-1e9a-4090-a12f-9d0a478a813b,1683745778867,133262259680375786,9,639.929,440.429,Bug-13.txt,68,21,,,,0.0,3.0961,192
8a0163ca-68b5-401b-9fe1-ead49fa7620d,1683745778867,133262259674210477,10,515.231,428,Bug-13.txt,69,3,,,,0.0,3.04823,600
ff907442-44ba-43a0-beda-9c2fb0d74e78,1683745778867,133262259664289110,11,612.107,445.131,Bug-13.txt,70,19,,,,0.0,3.06939,950
570581b3-821c-46b1-a70f-62b11a5bb502,1683745778867,133262259657029019,12,626.421,428.053,Bug-13.txt,68,18,,,,0.0,2.93238,184
cae9b047-83aa-4074-866b-05c322eae130,1683745778867,133262259648712353,13,532.4,423.378,Bug-13.txt,68,4,,,,0.0,3.02349,809
3a24ba68-fc23-4d99-aa58-9d87e3eff8ed,1683745778867,133262259646542255,14,594.143,408.143,Bug-13.txt,67,14,,,,0.0,3.31852,192
4801eaa7-7e77-4730-afc6-8d5ee927307c,1683745778867,133262259565358686,15,732.882,654.134,PiePlotTest.java,113,33,,,,0.0,3.08377,4060
ce9f1303-4496-428a-86b3-57a7f4f8ea92,1683745778867,133262259563877961,16,782.75,668.125,PiePlotTest.java,114,40,,,,0.0,3.12909,117
0dbeebfb-0722-449f-98a4-05544b787bc6,1683745778867,133262259553289838,17,710.684,658.447,PiePlotTest.java,113,27,,,,0.0,3.13937,358
ccdb771a-c8ac-4b71-8acd-ac51eb7a06c9,1683745778867,133262259539714224,18,723.439,649.793,PiePlotTest.java,112,32,,,,0.0,3.2272,1114
c550588d-1e8e-4812-8408-d0bb92bcb969,1683745778867,133262259537711747,19,803.625,631.125,PiePlotTest.java,111,42,,,,0.0,3.22034,181
145fabfd-d22b-4af4-b9c7-d52a9c837a1e,1683745778867,133262259526628819,20,683.833,669.111,PiePlotTest.java,114,25,,,,0.0,3.19317,216
08eb8a48-f913-492d-b4eb-c3a47610371a,1683745778867,133262259468298218,21,674.143,234.429,PiePlotTest.java,85,25,,,,0.0,3.12924,100
fd7e8cfa-c97c-42e9-933c-8e484faa3067,1683745778867,133262259372462855,22,560.667,103,Bug-13.txt,47,10,,,,0.0,2.95038,92
53e49fe1-478b-4ee3-98e0-4047c10e8b29,1683745778867,133262259365465564,23,587.521,228.854,Bug-13.txt,56,11,,,,0.0,3.07377,584
10505758-eb95-4cc5-bec1-2260f91fa81c,1683745778867,133262259354781663,24,639.813,257.625,Bug-13.txt,57,21,,,,0.0,2.8213,134
5a04bd82-186a-4ea8-b5d6-13a4cec2d1c6,1683745778867,133262259351708336,25,718.647,575.294,Bug-13.txt,79,34,,,,0.0,2.82012,259
0326030e-d273-43cc-851b-44a88ca15d5f,1683745778867,133262259341962542,26,554.725,563.775,Bug-13.txt,79,8,,,,0.0,2.69963,409
1a47065e-d539-4339-aacc-e7a363936422,1683745778867,133262259332697228,27,583.683,412.341,Bug-13.txt,68,14,,,,0.0,2.66178,567
1547d857-01ad-4f3e-b200-3c9c020e1201,1683745778867,133262259327541141,28,576.614,405.404,Bug-13.txt,67,13,,,,0.0,2.64647,500
a57172de-b92b-44ac-9954-7e928c9f5dde,1683745778867,133262259324363610,29,601.294,412.324,Bug-13.txt,68,17,,,,0.0,2.62222,301
72b09f56-3911-47d1-9746-dee43556b840,1683745778867,133262259319379337,30,553.368,420.289,Bug-13.txt,68,10,,,,0.0,2.65694,467
babbfad0-93fe-4917-80d1-886d5873c437,1683745778867,133262259314795713,31,595.531,423.844,Bug-13.txt,68,18,,,,0.0,2.60141,442
b253c69d-5db5-4cfc-9c2e-4d7f5d55976c,1683745778867,133262259311943538,32,921.875,418.625,Bug-13.txt,68,59,,,,0.0,2.582,94
f6ae627c-2ae0-41dd-8c73-52bdd9f7939c,1683745778867,133262259307276050,33,747.059,413.176,Bug-13.txt,68,37,,,,0.0,2.61604,267
513f2932-8586-4d67-a356-abf031fa438a,1683745778867,133262259300943803,34,597.472,405.604,Bug-13.txt,67,14,,,,0.0,2.67776,592
bba6f6e7-9eb7-42c7-aca0-d4b1d949420b,1683745778867,133262259287134432,35,526.727,408.273,Bug-13.txt,67,2,,,,0.0,2.7564,1358
d488d073-a7c2-4b33-ae7b-f73fbbaa14c9,1683745778867,133262259266379902,36,576.931,409.677,Bug-13.txt,68,14,,,,0.0,2.67916,2034
aa99ef6a-64bf-412c-865f-06acea8bf434,1683745778867,133262259263795612,37,617.286,398.714,Bug-13.txt,67,18,,,,0.0,2.74544,200
dd62f96e-cc05-4fba-83a5-db9c70a180a9,1683745778867,133262259256129889,38,507.35,175.25,Bug-13.txt,52,2,,,,0.0,2.74415,641
a3430ce3-1043-408d-aafb-93113aba9d7e,1683745778867,133262259252047262,39,522,249.724,Bug-13.txt,61,1,,,,0.0,2.70675,384
74f858b4-c089-4390-92fa-0a36e534229f,1683745778867,133262259247208900,40,564.69,407.214,Bug-13.txt,68,7,,,,0.0,2.64673,451
79f28661-4789-461e-b139-832e319a91d9,1683745778867,133262259240541400,41,574,396.2,Bug-13.txt,67,12,,,,0.0,2.65258,175
134d48ca-cdb8-4068-9a18-997a6d42d422,1683745778867,133262259235630553,42,879.542,416.833,Bug-13.txt,68,58,,,,0.0,2.66718,408
98798ea1-8ae0-4d69-9d12-fa2decf602a4,1683745778867,133262259231462153,43,722.581,408.484,Bug-13.txt,67,33,,,,0.0,2.71386,347
b6202f44-0392-4860-8b24-67a4c287d8f6,1683745778867,133262259228611238,44,515.32,421.6,Bug-13.txt,68,3,,,,0.0,2.8008,261
ffda5dd7-33a4-49d0-899e-ecd64d0e0cf1,1683745778867,133262259225958480,45,572.667,407.833,Bug-13.txt,67,12,,,,0.0,2.7844,243
f2e56fa6-59e1-4c76-aa1f-c1c9762c71b5,1683745778867,133262259207210289,46,585.214,407.55,Bug-13.txt,68,16,,,,0.0,2.73996,1851
b0f13af8-2464-443b-b650-6d3d1802f196,1683745778867,133262259197551735,47,567.478,403.284,Bug-13.txt,67,15,,,,0.0,2.77154,757
990bab02-2636-420b-99ab-e9e0809a2dec,1683745778867,133262259195546543,48,581.625,401.375,Bug-13.txt,67,13,,,,0.0,2.8319,173
8e147afe-8fb5-43bc-8521-8bc0630de703,1683745778867,133262259190297049,49,855.226,412.065,Bug-13.txt,67,49,,,,0.0,2.82912,425
8633de29-e43c-4036-ba77-69ba6b31df6c,1683745778867,133262259187026807,50,724.88,404.84,Bug-13.txt,67,34,,,,0.0,2.79284,301
9c1c057b-b817-4375-b2c7-7ab4292733ad,1683745778867,133262259184211843,51,595.947,400.526,Bug-13.txt,67,15,,,,0.0,2.77472,240
da253638-d66c-4dc6-9776-f7090e3544fc,1683745778867,133262259172694905,52,583.292,417.615,Bug-13.txt,68,14,,,,0.0,2.90287,1134
baee67b8-6973-4c5e-9378-d4c059159ebc,1683745778867,133262259169048526,53,528.686,415.343,Bug-13.txt,68,5,,,,0.0,3.07031,349
a36abccd-efb3-429b-923e-67e31e34b2f8,1683745778867,133262259167042442,54,599.111,401.278,Bug-13.txt,67,16,,,,0.0,3.09703,176
64e5f1bd-d9d1-4d70-8c90-5f02dce6be3e,1683745778867,133262259142384464,55,788.688,323.125,PiePlot.java,2307,38,,,,0.0,3.098,266
46262fce-b10b-4706-a4cd-68de3477ccd5,1683745778867,133262259134466540,56,632.56,378.12,PiePlot.java,2310,17,,,,0.0,2.87392,250
4281f9ff-76f2-44f6-bbbe-705967d09131,1683745778867,133262259120382759,57,836.929,276.5,PiePlot.java,2304,45,,,,0.0,2.87154,375
a4f20a2d-027a-4149-95ae-f1713b5454d5,1683745778867,133262259108045475,58,578.367,362.49,PiePlot.java,2308,9,,,,0.0,2.73922,834
c59a502b-fe0a-49b7-856a-ac02931d9210,1683745778867,133262259101466745,59,700.673,397.673,PiePlot.java,2313,27,,,,0.0,2.75298,633
7e311a2b-65f3-4c0e-a9e1-f1203709cb38,1683745778867,133262259096296808,60,597.407,345.685,PiePlot.java,2308,14,,,,0.0,2.74054,441
7476bda6-c60f-4911-8368-d7845777b0cb,1683745778867,133262259093776995,61,550.583,387.875,PiePlot.java,2312,5,,,,0.0,2.73485,215
8ab6408a-17b8-4b8d-a979-4b4210f3f082,1683745778867,133262259091296168,62,666.688,420.813,PiePlot.java,2313,21,,,,0.0,2.71117,192
ede53878-f66a-477b-a69c-b51e711ffbc6,1683745778867,133262259085879835,63,959.5,454,PiePlot.java,2317,66,,,,0.0,2.82779,450
5d22f94b-d07b-47b8-a586-23bd709ad95e,1683745778867,133262259082965302,64,808.563,457.938,PiePlot.java,2317,42,,,,0.0,2.84159,256
6da65029-daea-4b4f-8164-d93a4dcad468,1683745778867,133262259062049352,65,533.409,420.485,PiePlot.java,2314,2,,,,0.0,2.84709,2040
06194eeb-851b-43e3-8296-70a51d407344,1683745778867,133262259058133177,66,539.205,421.667,PiePlot.java,2314,5,,,,0.0,2.80882,375
38771d78-3899-4893-a4df-94b14ce59a46,1683745778867,133262259049547600,67,571,421.359,PiePlot.java,2313,9,,,,0.0,2.80605,842
458336a7-ae0d-4e0d-b305-9af0644c0c5f,1683745778867,133262259048049821,68,586.286,445,PiePlot.java,2314,11,,,,0.0,2.84389,91
cf2d13ea-c01a-4385-bf6e-08ae4ca1ba28,1683745778867,133262259046797150,69,583.4,430.7,PiePlot.java,2314,10,,,,0.0,2.84743,109
304e4178-ff22-4990-ab8e-c49029141501,1683745778867,133262259042551265,70,584.882,448,PiePlot.java,2316,10,,,,0.0,3.01724,399
