PID,Task,bug_number,AOI,AOI_No,Accuracy_0_1,Accept_Y_N,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
109,T1,4,Total,A0,1,1,558,1,267832,479.98566308243727,NA
109,T1,4,BugReport,A1,1,1,198,0.3548387096774194,77822,393.04040404040404,15152
109,T1,4,RelevantCodeClass,A2,1,1,197,0.35304659498207885,107901,547.7208121827412,1
109,T1,4,RelevantCodeMethod,A3,1,1,178,0.31899641577060933,97611,548.376404494382,1
109,T1,4,RelevantTestClass,A4,1,1,163,0.2921146953405018,82109,503.7361963190184,3119
109,T1,4,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
109,T1,4,Others,A6,1,1,0,0.0,0,NA,NA
109,T2,9,Total,A0,0,0,363,1,242931,669.2314049586777,NA
109,T2,9,BugReport,A1,0,0,140,0.3856749311294766,75670,540.5,14456
109,T2,9,RelevantCodeClass,A2,0,0,143,0.3939393939393939,124791,872.6643356643357,1
109,T2,9,RelevantCodeMethod,A3,0,0,133,0.36639118457300274,122503,921.0751879699249,402
109,T2,9,RelevantTestClass,A4,0,0,80,0.22038567493112948,42470,530.875,18347
109,T2,9,RelevantTestMethod,A5,0,0,7,0.01928374655647383,2648,378.2857142857143,41208
109,T2,9,Others,A6,0,0,0,0.0,0,NA,NA
109,T3,21,Total,A0,0,0,684,1,343552,502.2690058479532,NA
109,T3,21,BugReport,A1,0,0,171,0.25,72373,423.233918128655,58892
109,T3,21,RelevantCodeClass,A2,0,0,224,0.32748538011695905,123584,551.7142857142857,1
109,T3,21,RelevantCodeMethod,A3,0,0,189,0.27631578947368424,107106,566.6984126984127,1
109,T3,21,RelevantTestClass,A4,0,0,289,0.42251461988304095,147595,510.70934256055364,43090
109,T3,21,RelevantTestMethod,A5,0,0,260,0.38011695906432746,133844,514.7846153846153,43090
109,T3,21,Others,A6,0,0,0,0.0,0,NA,NA
109,T4,14,Total,A0,1,0,292,1,171075,585.8732876712329,NA
109,T4,14,BugReport,A1,1,0,161,0.5513698630136986,89604,556.5465838509317,1
109,T4,14,RelevantCodeClass,A2,1,0,104,0.3561643835616438,72490,697.0192307692307,14944
109,T4,14,RelevantCodeMethod,A3,1,0,50,0.17123287671232876,31430,628.6,15460
109,T4,14,RelevantTestClass,A4,1,0,21,0.07191780821917808,7370,350.95238095238096,144831
109,T4,14,RelevantTestMethod,A5,1,0,3,0.010273972602739725,961,320.3333333333333,144831
109,T4,14,Others,A6,1,0,6,0.02054794520547945,1611,268.5,154467
109,T5,8,Total,A0,1,1,354,1,223477,631.2909604519774,NA
109,T5,8,BugReport,A1,1,1,164,0.4632768361581921,76004,463.4390243902439,1
109,T5,8,RelevantCodeClass,A2,1,1,118,0.3333333333333333,79686,675.3050847457627,8514
109,T5,8,RelevantCodeMethod,A3,1,1,114,0.3220338983050847,77610,680.7894736842105,8514
109,T5,8,RelevantTestClass,A4,1,1,72,0.2033898305084746,67787,941.4861111111111,20311
109,T5,8,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
109,T5,8,Others,A6,1,1,0,0.0,0,NA,NA
109,T6,19,Total,A0,1,1,461,1,249158,540.472885032538,NA
109,T6,19,BugReport,A1,1,1,380,0.824295010845987,211141,555.6342105263158,1
109,T6,19,RelevantCodeClass,A2,1,1,74,0.16052060737527116,36417,492.1216216216216,95025
109,T6,19,RelevantCodeMethod,A3,1,1,2,0.004338394793926247,683,341.5,152564
109,T6,19,RelevantTestClass,A4,1,1,7,0.015184381778741865,1600,228.57142857142858,230369
109,T6,19,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
109,T6,19,Others,A6,1,1,0,0.0,0,NA,NA
