PID,Task,bug_number,AOI,AOI_No,Accuracy_0_1,Accept_Y_N,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
121,T1,5,Total,A0,1,1,221,1,165030,746.7420814479638,NA
121,T1,5,BugReport,A1,1,1,123,0.5565610859728507,61203,497.5853658536585,1
121,T1,5,RelevantCodeClass,A2,1,1,88,0.39819004524886875,99708,1133.0454545454545,1345
121,T1,5,RelevantCodeMethod,A3,1,1,82,0.37104072398190047,98413,1200.158536585366,1345
121,T1,5,RelevantTestClass,A4,1,1,10,0.04524886877828054,4119,411.9,71790
121,T1,5,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
121,T1,5,Others,A6,1,1,0,0.0,0,NA,NA
121,T2,24,Total,A0,0,0,411,1,206012,501.2457420924574,NA
121,T2,24,BugReport,A1,0,0,204,0.49635036496350365,80841,396.27941176470586,1
121,T2,24,RelevantCodeClass,A2,0,0,177,0.4306569343065693,111226,628.3954802259886,20167
121,T2,24,RelevantCodeMethod,A3,0,0,160,0.38929440389294406,96069,600.43125,32109
121,T2,24,RelevantTestClass,A4,0,0,30,0.072992700729927,13945,464.8333333333333,10724
121,T2,24,RelevantTestMethod,A5,0,0,1,0.0024330900243309003,2582,2582.0,10724
121,T2,24,Others,A6,0,0,0,0.0,0,NA,NA
121,T3,16,Total,A0,1,1,319,1,174908,548.3009404388715,NA
121,T3,16,BugReport,A1,1,1,190,0.5956112852664577,100688,529.9368421052632,1
121,T3,16,RelevantCodeClass,A2,1,1,125,0.39184952978056425,71884,575.072,6335
121,T3,16,RelevantCodeMethod,A3,1,1,28,0.0877742946708464,20539,733.5357142857143,6335
121,T3,16,RelevantTestClass,A4,1,1,4,0.012539184952978056,2336,584.0,74106
121,T3,16,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
121,T3,16,Others,A6,1,1,0,0.0,0,NA,NA
121,T4,18,Total,A0,1,0,560,1,267291,477.30535714285713,NA
121,T4,18,BugReport,A1,1,0,357,0.6375,175321,491.0952380952381,1
121,T4,18,RelevantCodeClass,A2,1,0,194,0.3464285714285714,89044,458.9896907216495,38341
121,T4,18,RelevantCodeMethod,A3,1,0,33,0.05892857142857143,22274,674.969696969697,77172
121,T4,18,RelevantTestClass,A4,1,0,9,0.01607142857142857,2926,325.1111111111111,163283
121,T4,18,RelevantTestMethod,A5,1,0,0,0.0,0,NA,NA
121,T4,18,Others,A6,1,0,0,0.0,0,NA,NA
121,T5,9,Total,A0,0,0,484,1,250356,517.2644628099174,NA
121,T5,9,BugReport,A1,0,0,246,0.5082644628099173,120857,491.2886178861789,1
121,T5,9,RelevantCodeClass,A2,0,0,206,0.4256198347107438,119118,578.242718446602,8945
121,T5,9,RelevantCodeMethod,A3,0,0,199,0.41115702479338845,117707,591.4924623115578,8945
121,T5,9,RelevantTestClass,A4,0,0,32,0.06611570247933884,10381,324.40625,21468
121,T5,9,RelevantTestMethod,A5,0,0,0,0.0,0,NA,NA
121,T5,9,Others,A6,0,0,0,0.0,0,NA,NA
121,T6,3,Total,A0,1,0,312,1,168492,540.0384615384615,NA
121,T6,3,BugReport,A1,1,0,171,0.5480769230769231,78264,457.6842105263158,1
121,T6,3,RelevantCodeClass,A2,1,0,123,0.3942307692307692,85110,691.9512195121952,18123
121,T6,3,RelevantCodeMethod,A3,1,0,115,0.3685897435897436,83493,726.0260869565218,18123
121,T6,3,RelevantTestClass,A4,1,0,18,0.057692307692307696,5118,284.3333333333333,15186
121,T6,3,RelevantTestMethod,A5,1,0,0,0.0,0,NA,NA
121,T6,3,Others,A6,1,0,0,0.0,0,NA,NA
