PID,Task,bug_number,AOI,AOI_No,Accuracy_0_1,Accept_Y_N,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
118,T1,4,Total,A0,1,1,146,1,95217,652.1712328767123,NA
118,T1,4,BugReport,A1,1,1,77,0.5273972602739726,39734,516.025974025974,6367
118,T1,4,RelevantCodeClass,A2,1,1,49,0.3356164383561644,49117,1002.3877551020408,7848
118,T1,4,RelevantCodeMethod,A3,1,1,49,0.3356164383561644,49117,1002.3877551020408,7848
118,T1,4,RelevantTestClass,A4,1,1,20,0.136986301369863,6366,318.3,1
118,T1,4,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
118,T1,4,Others,A6,1,1,0,0.0,0,NA,NA
118,T2,5,Total,A0,1,1,427,1,294012,688.5526932084309,NA
118,T2,5,BugReport,A1,1,1,220,0.5152224824355972,149556,679.8,1
118,T2,5,RelevantCodeClass,A2,1,1,199,0.46604215456674475,141143,709.2613065326633,8261
118,T2,5,RelevantCodeMethod,A3,1,1,145,0.3395784543325527,114686,790.9379310344827,11449
118,T2,5,RelevantTestClass,A4,1,1,8,0.01873536299765808,3313,414.125,33703
118,T2,5,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
118,T2,5,Others,A6,1,1,0,0.0,0,NA,NA
118,T3,23,Total,A0,0,0,482,1,354525,735.5290456431535,NA
118,T3,23,BugReport,A1,0,0,296,0.6141078838174274,199956,675.527027027027,1
118,T3,23,RelevantCodeClass,A2,0,0,164,0.34024896265560167,142009,865.9085365853658,18874
118,T3,23,RelevantCodeMethod,A3,0,0,111,0.23029045643153526,89551,806.7657657657658,89528
118,T3,23,RelevantTestClass,A4,0,0,22,0.04564315352697095,12560,570.9090909090909,15574
118,T3,23,RelevantTestMethod,A5,0,0,19,0.03941908713692946,9416,495.57894736842104,15574
118,T3,23,Others,A6,0,0,0,0.0,0,NA,NA
118,T4,18,Total,A0,1,0,641,1,449787,701.6957878315133,NA
118,T4,18,BugReport,A1,1,0,284,0.44305772230889234,192421,677.5387323943662,3850
118,T4,18,RelevantCodeClass,A2,1,0,344,0.5366614664586583,253517,736.9680232558139,5216
118,T4,18,RelevantCodeMethod,A3,1,0,85,0.13260530421216848,51075,600.8823529411765,50846
118,T4,18,RelevantTestClass,A4,1,0,13,0.0202808112324493,3849,296.0769230769231,1
118,T4,18,RelevantTestMethod,A5,1,0,0,0.0,0,NA,NA
118,T4,18,Others,A6,1,0,0,0.0,0,NA,NA
118,T5,12,Total,A0,0,0,196,1,108525,553.6989795918367,NA
118,T5,12,BugReport,A1,0,0,131,0.6683673469387755,65156,497.37404580152673,1
118,T5,12,RelevantCodeClass,A2,0,0,46,0.23469387755102042,30365,660.1086956521739,12209
118,T5,12,RelevantCodeMethod,A3,0,0,28,0.14285714285714285,19900,710.7142857142857,12209
118,T5,12,RelevantTestClass,A4,0,0,19,0.09693877551020408,13004,684.421052631579,676
118,T5,12,RelevantTestMethod,A5,0,0,0,0.0,0,NA,NA
118,T5,12,Others,A6,0,0,0,0.0,0,NA,NA
118,T6,13,Total,A0,1,1,343,1,222178,647.7492711370262,NA
118,T6,13,BugReport,A1,1,1,228,0.6647230320699709,136667,599.4166666666666,1
118,T6,13,RelevantCodeClass,A2,1,1,105,0.30612244897959184,82106,781.9619047619047,8993
118,T6,13,RelevantCodeMethod,A3,1,1,9,0.026239067055393587,14541,1615.6666666666667,156287
118,T6,13,RelevantTestClass,A4,1,1,0,0.0,0,NA,NA
118,T6,13,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
118,T6,13,Others,A6,1,1,10,0.029154518950437316,3405,340.5,957
