PID,Task,bug_number,AOI,AOI_No,Accuracy_0_1,Accept_Y_N,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
125,T1,15,Total,A0,1,1,393,1,216532,550.9720101781171,NA
125,T1,15,BugReport,A1,1,1,218,0.55470737913486,111458,511.27522935779814,5777
125,T1,15,RelevantCodeClass,A2,1,1,154,0.39185750636132316,99440,645.7142857142857,5119
125,T1,15,RelevantCodeMethod,A3,1,1,38,0.09669211195928754,27961,735.8157894736842,126532
125,T1,15,RelevantTestClass,A4,1,1,21,0.05343511450381679,5634,268.2857142857143,1
125,T1,15,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
125,T1,15,Others,A6,1,1,0,0.0,0,NA,NA
125,T2,19,Total,A0,1,1,622,1,346944,557.7877813504823,NA
125,T2,19,BugReport,A1,1,1,287,0.46141479099678456,155263,540.98606271777,17552
125,T2,19,RelevantCodeClass,A2,1,1,283,0.454983922829582,174130,615.3003533568905,28187
125,T2,19,RelevantCodeMethod,A3,1,1,129,0.20739549839228297,72815,564.4573643410853,110716
125,T2,19,RelevantTestClass,A4,1,1,52,0.08360128617363344,17551,337.5192307692308,1
125,T2,19,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
125,T2,19,Others,A6,1,1,0,0.0,0,NA,NA
125,T3,2,Total,A0,1,1,356,1,176487,495.75,NA
125,T3,2,BugReport,A1,1,1,199,0.5589887640449438,96001,482.4170854271357,5618
125,T3,2,RelevantCodeClass,A2,1,1,138,0.38764044943820225,74869,542.5289855072464,7370
125,T3,2,RelevantCodeMethod,A3,1,1,83,0.23314606741573032,55250,665.6626506024096,7596
125,T3,2,RelevantTestClass,A4,1,1,19,0.05337078651685393,5617,295.63157894736844,1
125,T3,2,RelevantTestMethod,A5,1,1,0,0.0,0,NA,NA
125,T3,2,Others,A6,1,1,0,0.0,0,NA,NA
125,T4,5,Total,A0,1,0,358,1,251073,701.3212290502794,NA
125,T4,5,BugReport,A1,1,0,202,0.5642458100558659,134448,665.5841584158416,7687
125,T4,5,RelevantCodeClass,A2,1,0,133,0.3715083798882682,108939,819.0902255639098,10319
125,T4,5,RelevantCodeMethod,A3,1,0,124,0.3463687150837989,88205,711.3306451612904,10319
125,T4,5,RelevantTestClass,A4,1,0,23,0.06424581005586592,7686,334.17391304347825,1
125,T4,5,RelevantTestMethod,A5,1,0,0,0.0,0,NA,NA
125,T4,5,Others,A6,1,0,0,0.0,0,NA,NA
125,T5,22,Total,A0,0,0,326,1,177146,543.3926380368098,NA
125,T5,22,BugReport,A1,0,0,172,0.5276073619631901,102323,594.9011627906976,1
125,T5,22,RelevantCodeClass,A2,0,0,121,0.37116564417177916,61407,507.495867768595,5955
125,T5,22,RelevantCodeMethod,A3,0,0,78,0.2392638036809816,46168,591.8974358974359,64931
125,T5,22,RelevantTestClass,A4,0,0,33,0.10122699386503067,13416,406.54545454545456,8533
125,T5,22,RelevantTestMethod,A5,0,0,25,0.07668711656441718,9320,372.8,8533
125,T5,22,Others,A6,0,0,0,0.0,0,NA,NA
125,T6,12,Total,A0,0,0,204,1,98865,484.63235294117646,NA
125,T6,12,BugReport,A1,0,0,105,0.5147058823529411,54388,517.9809523809524,5861
125,T6,12,RelevantCodeClass,A2,0,0,79,0.3872549019607843,38617,488.82278481012656,10232
125,T6,12,RelevantCodeMethod,A3,0,0,67,0.3284313725490196,35387,528.1641791044776,10232
125,T6,12,RelevantTestClass,A4,0,0,20,0.09803921568627451,5860,293.0,1
125,T6,12,RelevantTestMethod,A5,0,0,0,0.0,0,NA,NA
125,T6,12,Others,A6,0,0,0,0.0,0,NA,NA
