fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
b3c0aa44-5608-4993-92f8-ff48ca0a01a4,1684155340312,133245774032245603,1,458.365,607,Bug-8.txt,64,7,,,,2.34492,2.39406,609
7f4de878-575d-4365-b518-dd527dc22715,1684155340312,133245774025346971,2,699,592.2,Bug-8.txt,63,41,,,,2.30349,2.43431,225
8446ab3e-16ab-43e5-8c68-42a650ababb9,1684155340312,133245774003599050,3,534.429,550.882,Bug-8.txt,60,9,,,,2.35052,2.50617,2141
aa0978f9-02d9-4216-8300-8be256557bb9,1684155340312,133245773999085133,4,530.654,595.846,Bug-8.txt,63,18,,,,2.51026,2.60645,435
aad1c7d1-618b-4b20-801d-d3f9f9702365,1684155340312,133245773984014072,5,509.833,584.833,Bug-8.txt,62,14,,,,2.38819,2.50684,191
2088528e-6967-4071-b44c-fa606dd7888f,1684155340312,133245773974923783,6,799,589.429,Bug-8.txt,63,56,,,,2.40698,2.55511,541
b23ba741-b8a5-4ac3-9a7c-806eeb59c759,1684155340312,133245773971255830,7,687.529,592.294,Bug-8.txt,63,39,,,,2.39943,2.55729,193
5c4b3141-1d85-4ec8-8a96-1a18b6ef6791,1684155340312,133245773957347094,8,546.747,568.726,Bug-8.txt,61,22,,,,2.46259,2.59191,784
3ce49349-f4e5-40d5-8792-e08acd05937c,1684155340312,133245773950846008,9,665.479,597.333,Bug-8.txt,63,37,,,,2.2545,2.48082,624
12603065-4226-4acc-a14e-788726b292fa,1684155340312,133245773948179973,10,614.3,591.55,Bug-8.txt,63,29,,,,2.31676,2.50287,232
ef6d029e-fdef-4dd7-9806-055eba366d3c,1684155340312,133245773931244169,11,547.048,556.976,Bug-8.txt,61,19,,,,2.39583,2.53175,344
9ec7bbe7-76ce-4988-ac6b-e5ec92255341,1684155340312,133245773912937165,12,544.989,512.947,Bug-8.txt,55,18,,,,2.45989,2.60556,1573
a7714ae9-4fcd-41a7-b3da-b3111c6b8625,1684155340312,133245773908336933,13,645.528,457.283,Bug-8.txt,54,29,,,,2.48722,2.65477,434
6e102bfe-9502-42ae-95f2-f306f6529787,1684155340312,133245773899765341,14,524.186,461.265,Bug-8.txt,54,14,,,,2.53369,2.6959,842
594341c6-8031-42c2-8226-41bfc4f6b01e,1684155340312,133245773891764170,15,579.043,455.935,Bug-8.txt,54,21,,,,2.55372,2.74119,782
cfff74b7-fee4-4b24-a551-9a4dfbe20708,1684155340312,133245773888167256,16,670.119,447.619,Bug-8.txt,53,37,,,,2.52689,2.74337,343
f63b2546-a3ad-435e-ac09-006b9533a8be,1684155340312,133245773882856426,17,535.41,477.23,Bug-8.txt,55,16,,,,2.58483,2.72255,516
a13b91ae-f6d2-402e-915e-e84e58664c8b,1684155340312,133245773866676422,18,539.575,543.788,Bug-8.txt,60,10,,,,2.5447,2.66513,1376
9e7e96c0-2d87-41a1-bb14-29d3ec450625,1684155340312,133245773854258767,19,682.667,529.167,Bug-8.txt,59,39,,,,2.44408,2.57328,123
422e62ee-1d56-41a2-8473-27095d31bccc,1684155340312,133245773841496111,20,627.154,530.923,Bug-8.txt,59,32,,,,2.35031,2.47391,1200
5d101a4a-a30d-4967-8893-7fe9a87309e3,1684155340312,133245773829765259,21,551.081,539.568,Bug-8.txt,59,22,,,,2.34342,2.42378,1099
bcd6fe2f-00a1-45a2-8e57-635402d55e81,1684155340312,133245773823929992,22,514.341,535.195,Bug-8.txt,59,17,,,,2.17955,2.31701,383
044cc5b6-f143-4e94-bd62-4139eeacec77,1684155340312,133245773788258866,23,536.958,480.014,Bug-8.txt,54,15,,,,2.27145,2.43026,1884
701402c7-e59e-48a7-b360-b2ac1244ee49,1684155340312,133245773750844071,24,548.388,453.651,Bug-8.txt,53,17,,,,2.37329,2.53424,3717
e114078a-b293-445a-b3b5-db4906667483,1684155340312,133245773741344122,25,500.169,450.241,Bug-8.txt,54,17,,,,2.41302,2.59565,934
12b1ec47-a8bd-4151-bef4-d6ee56685f4f,1684155340312,133245773729926118,26,483.362,409.52,Bug-8.txt,51,15,,,,2.50605,2.69842,1083
ad596be0-b65d-42b1-ad4f-0162c6f2f2bf,1684155340312,133245773721846309,27,717.758,363.182,Bug-8.txt,44,44,,,,2.54244,2.72485,517
ea441c14-6c9a-4815-a087-089b96e10cda,1684155340312,133245773710848386,28,427.778,404.5,Bug-8.txt,50,3,,,,2.54383,2.75658,159
b9c089b1-9e5e-4d0d-9869-1a83b3284ad5,1684155340312,133245773709014736,29,535.056,417.167,Bug-8.txt,51,18,,,,2.53474,2.79303,148
9175ceba-a6a8-41a0-a849-aaf2cb29dd11,1684155340312,133245773685437137,30,706.187,438.909,Bug-8.txt,53,43,,,,2.39911,2.59046,1959
